t,ball,x_mm,y_mm,z_mm,v_mm_s,mode
1.82000,1,1226.344,64.804,28.755,576.8,Airborne
1.82500,1,1223.465,64.917,28.774,576.5,Airborne
1.83000,1,1220.587,65.029,28.591,577.2,Airborne
1.83500,1,1217.709,65.142,28.645,576.3,Airborne
1.84000,1,1214.830,65.254,28.604,576.1,Airborne
1.84500,1,1211.952,65.367,28.580,576.2,Airborne
1.85000,1,1209.073,65.479,28.575,575.6,Sliding
1.85500,1,1206.222,65.592,28.575,565.8,Sliding
1.86000,1,1203.420,65.705,28.575,556.0,Sliding
1.86500,1,1200.667,65.818,28.575,546.2,Sliding
1.87000,1,1197.963,65.931,28.575,536.4,Sliding
1.87500,1,1195.308,66.045,28.575,526.6,Sliding
1.88000,1,1192.702,66.158,28.575,516.8,Sliding
1.88500,1,1190.145,66.272,28.575,507.0,Sliding
1.89000,1,1187.638,66.386,28.575,497.2,Sliding
1.89500,1,1185.179,66.500,28.575,487.4,Sliding
1.90000,1,1182.769,66.614,28.575,477.6,Sliding
1.90500,1,1180.408,66.728,28.575,467.8,Sliding
1.91000,1,1178.097,66.843,28.575,458.0,Sliding
1.91500,1,1175.834,66.958,28.575,448.2,Sliding
1.92000,1,1173.620,67.073,28.575,438.4,Sliding
1.92500,1,1171.456,67.188,28.575,428.6,Sliding
1.93000,1,1169.340,67.303,28.575,418.9,Sliding
1.93500,1,1167.273,67.418,28.575,409.1,Sliding
1.94000,1,1165.256,67.534,28.575,399.3,Sliding
1.94500,1,1163.287,67.650,28.575,389.5,Sliding
1.95000,1,1161.368,67.766,28.575,379.7,Sliding
1.95500,1,1159.498,67.882,28.575,369.9,Sliding
1.96000,1,1157.676,67.998,28.575,360.1,Sliding
1.96500,1,1155.904,68.114,28.575,350.3,Sliding
1.97000,1,1154.180,68.231,28.575,340.6,Sliding
1.97500,1,1152.506,68.348,28.575,330.8,Sliding
1.98000,1,1150.881,68.465,28.575,321.0,Sliding
1.98500,1,1149.305,68.582,28.575,311.2,Sliding
1.99000,1,1147.777,68.699,28.575,301.5,Sliding
1.99500,1,1146.299,68.817,28.575,291.7,Sliding
2.00000,1,1144.870,68.935,28.575,281.9,Sliding
2.00500,1,1143.490,69.052,28.575,272.1,Sliding
2.01000,1,1142.140,69.170,28.575,270.8,Rolling
2.01500,1,1140.792,69.288,28.575,270.3,Rolling
2.02000,1,1139.447,69.405,28.575,269.8,Rolling
2.02500,1,1138.104,69.522,28.575,269.3,Rolling
2.03000,1,1136.764,69.639,28.575,268.8,Rolling
2.03500,1,1135.426,69.756,28.575,268.4,Rolling
2.04000,1,1134.090,69.873,28.575,267.9,Rolling
2.04500,1,1132.757,69.989,28.575,267.4,Rolling
2.05000,1,1131.427,70.105,28.575,266.9,Rolling
2.05500,1,1130.099,70.221,28.575,266.4,Rolling
2.06000,1,1128.773,70.337,28.575,265.9,Rolling
2.06500,1,1127.450,70.452,28.575,265.4,Rolling
2.07000,1,1126.129,70.568,28.575,264.9,Rolling
2.07500,1,1124.811,70.683,28.575,264.4,Rolling
2.08000,1,1123.495,70.798,28.575,263.9,Rolling
2.08500,1,1122.181,70.912,28.575,263.4,Rolling
2.09000,1,1120.870,71.027,28.575,263.0,Rolling
2.09500,1,1119.562,71.141,28.575,262.5,Rolling
2.10000,1,1118.256,71.255,28.575,262.0,Rolling
2.10500,1,1116.952,71.369,28.575,261.5,Rolling
2.11000,1,1115.651,71.482,28.575,261.0,Rolling
2.11500,1,1114.352,71.596,28.575,260.5,Rolling
2.12000,1,1113.055,71.709,28.575,260.0,Rolling
2.12500,1,1111.762,71.822,28.575,259.5,Rolling
2.13000,1,1110.470,71.935,28.575,259.0,Rolling
2.13500,1,1109.181,72.047,28.575,258.5,Rolling
2.14000,1,1107.894,72.159,28.575,258.1,Rolling
2.14500,1,1106.610,72.272,28.575,257.6,Rolling
2.15000,1,1105.329,72.383,28.575,257.1,Rolling
2.15500,1,1104.049,72.495,28.575,256.6,Rolling
2.16000,1,1102.772,72.607,28.575,256.1,Rolling
2.16500,1,1101.498,72.718,28.575,255.6,Rolling
2.17000,1,1100.226,72.829,28.575,255.1,Rolling
2.17500,1,1098.957,72.940,28.575,254.6,Rolling
2.18000,1,1097.690,73.050,28.575,254.1,Rolling
2.18500,1,1096.425,73.161,28.575,253.6,Rolling
2.19000,1,1095.163,73.271,28.575,253.1,Rolling
2.19500,1,1093.903,73.381,28.575,252.7,Rolling
2.20000,1,1092.646,73.491,28.575,252.2,Rolling
2.20500,1,1091.391,73.600,28.575,251.7,Rolling
2.21000,1,1090.138,73.709,28.575,251.2,Rolling
2.21500,1,1088.889,73.818,28.575,250.7,Rolling
2.22000,1,1087.641,73.927,28.575,250.2,Rolling
2.22500,1,1086.396,74.036,28.575,249.7,Rolling
2.23000,1,1085.153,74.145,28.575,249.2,Rolling
2.23500,1,1083.913,74.253,28.575,248.7,Rolling
2.24000,1,1082.675,74.361,28.575,248.2,Rolling
2.24500,1,1081.440,74.469,28.575,247.8,Rolling
2.25000,1,1080.207,74.576,28.575,247.3,Rolling
2.25500,1,1078.977,74.684,28.575,246.8,Rolling
2.26000,1,1077.749,74.791,28.575,246.3,Rolling
2.26500,1,1076.523,74.898,28.575,245.8,Rolling
2.27000,1,1075.300,75.005,28.575,245.3,Rolling
2.27500,1,1074.079,75.111,28.575,244.8,Rolling
2.28000,1,1072.861,75.218,28.575,244.3,Rolling
2.28500,1,1071.645,75.324,28.575,243.8,Rolling
2.29000,1,1070.432,75.430,28.575,243.3,Rolling
2.29500,1,1069.221,75.535,28.575,242.9,Rolling
2.30000,1,1068.013,75.641,28.575,242.4,Rolling
2.30500,1,1066.807,75.746,28.575,241.9,Rolling
2.31000,1,1065.603,75.851,28.575,241.4,Rolling
2.31500,1,1064.402,75.956,28.575,240.9,Rolling
2.32000,1,1063.203,76.061,28.575,240.4,Rolling
2.32500,1,1062.007,76.165,28.575,239.9,Rolling
2.33000,1,1060.813,76.269,28.575,239.4,Rolling
2.33500,1,1059.622,76.373,28.575,238.9,Rolling
2.34000,1,1058.433,76.477,28.575,238.4,Rolling
2.34500,1,1057.247,76.580,28.575,237.9,Rolling
2.35000,1,1056.063,76.684,28.575,237.5,Rolling
2.35500,1,1054.881,76.787,28.575,237.0,Rolling
2.36000,1,1053.702,76.890,28.575,236.5,Rolling
2.36500,1,1052.525,76.993,28.575,236.0,Rolling
2.37000,1,1051.351,77.095,28.575,235.5,Rolling
2.37500,1,1050.179,77.197,28.575,235.0,Rolling
2.38000,1,1049.010,77.299,28.575,234.5,Rolling
2.38500,1,1047.843,77.401,28.575,234.0,Rolling
2.39000,1,1046.678,77.503,28.575,233.5,Rolling
2.39500,1,1045.516,77.604,28.575,233.0,Rolling
2.40000,1,1044.357,77.706,28.575,232.6,Rolling
2.40500,1,1043.200,77.807,28.575,232.1,Rolling
2.41000,1,1042.045,77.907,28.575,231.6,Rolling
2.41500,1,1040.893,78.008,28.575,231.1,Rolling
2.42000,1,1039.743,78.108,28.575,230.6,Rolling
2.42500,1,1038.595,78.209,28.575,230.1,Rolling
2.43000,1,1037.451,78.308,28.575,229.6,Rolling
